,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
124,48,2,384,256,46.76454066400038,262.76319248569837,7.4093451499938965,8.46509075164795,8.46509075164795,7.060312747955322
125,48,4,384,256,46.665024936999544,263.32354941606707,7.348181247711182,8.406344413757324,8.4064359664917,7.025157451629639
126,48,1,384,384,89.44028020800033,206.08164416675518,8.096881866455078,9.571796417236328,9.571796417236328,7.518986225128174
127,48,2,384,384,71.08680300199921,259.28863335549954,7.956049919128418,9.430597305297852,9.430597305297852,7.378338813781738
128,48,4,384,384,70.69507158200031,260.7253884539948,7.885634422302246,9.360548973083496,9.360457420349121,7.307009696960449
129,48,1,384,512,126.86703094099903,193.71463033157409,8.89145278930664,10.55496597290039,10.55496597290039,8.220783233642578
130,48,2,384,512,99.00120231800065,248.23940946757097,8.727465629577637,10.390795707702637,10.390795707702637,8.056126594543457
131,48,4,384,512,97.95332477899865,250.89500591682963,8.646021842956543,10.309260368347168,10.309351921081543,7.973158836364746
132,48,1,512,128,41.61143016999995,147.65173835408234,8.938886642456055,10.039899826049805,10.039899826049805,8.416607856750488
133,48,2,512,128,29.88652651800112,205.57758681991277,8.775373458862305,9.876386642456055,9.876386642456055,8.314798355102539
134,48,4,512,128,28.14200074099972,218.3213644454527,8.696182250976562,9.797195434570312,9.797195434570312,8.271343231201172
135,48,1,512,256,72.36912845900042,169.79615841251385,8.938886642456055,10.039899826049805,10.039899826049805,8.416607856750488
136,48,2,512,256,54.0901098180002,227.1764661108301,8.775373458862305,9.876386642456055,9.876386642456055,8.314798355102539
137,48,4,512,256,52.114838641999086,235.78697200641744,8.696182250976562,9.797195434570312,9.797195434570312,8.271343231201172
138,48,1,512,384,106.98376282000027,172.28782680799668,8.671552658081055,10.284305572509766,10.284305572509766,8.149273872375488
139,48,2,512,384,81.24919375899844,226.8576357160299,8.543684005737305,10.155817985534668,10.155817985534668,8.083108901977539
140,48,4,512,384,78.02018955400126,236.24654214973918,8.535781860351562,10.145950317382812,10.145925521850586,8.110942840576172
141,48,1,512,512,147.0501600080006,167.1266457558624,9.547077178955078,11.397357940673828,11.397357940673828,8.782978057861328
142,48,2,512,512,110.83310222900036,221.7388082237537,9.396166801452637,11.246630668640137,11.24644660949707,8.63084888458252
143,48,4,512,512,106.15039998000066,231.5205595516386,9.373629570007324,11.2245512008667,11.224642753601074,8.60733699798584
